a,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,GLCM21,GLCM22,GLCM23,GLCM24,GLCM25,GLCM26,GLCM27,GLCM28,GLCM29,GLCM30,GLCM31,GLCM32,GLCM33,GLCM34,GLCM35,GLCM36,GLCM37,GLCM38,GLCM39,GLCM40,GLCM41,GLCM42,GLCM43,GLCM44,GLCM45,GLCM46,GLCM47,GLCM48,GLCM49,GLCM50,GLCM51,GLCM52,GLCM53,GLCM54,GLCM55,GLCM56,GLCM57,GLCM58,GLCM59,GLCM60,GLCM61,GLCM62,GLCM63,GLCM64
cancer_011.jpg,0.5352934762,0.1390140086,0.08443697689999999,0.12389801339999999,-0.327788197,-0.2457139026,-0.0322959413,-0.1300185308,-0.1709167924,0.048433742,-0.48704097679999997,0.169315733,0.1867497461,-0.154851551,-0.036499796200000004,0.1230717439,0.0042259039,-0.027330882200000003,-0.2970078609,-0.0785604813,0.0521609454,0.006515336899999999,-0.0852460142,0.0553964132,0.08892544050000001,-0.0143480469,0.013803670300000001,-0.0417568792,0.0092785551,0.07069413,0.047855620999999994,-0.05195233900000001,0.0285213657,0.0007106627000000001,0.0067884336,-0.0082949203,0.011108840600000001,0.0165800276,-0.012599603300000001,-0.0049278438,0.0115642718,0.0046957498,-0.0015705474,0.0001380653,0.0048139653000000004,0.0046770961,-0.0007035791,-0.0100446163,-0.009120167299999999,-0.0046248894,-0.0022276376,0.0120762967,0.0024650287,-0.0024112072,0.001498901,-0.0002274534,-0.0004197542,0.0001734262,-7.7517e-05,0.0052904099,0.0009566708,-0.0027563319,0.0014211617000000002,-0.00044646489999999997
cancer_012.jpg,1.6769567593,0.232711096,-0.2327647159,0.37312102280000004,0.0790619117,0.0959367498,-0.7676621011,0.0829119896,-0.2757690271,0.1675903607,-0.1907753854,0.6620060989,0.34935260700000004,0.0207128479,0.2819804763,-0.29210078079999996,-0.36335747119999995,0.0809514479,-0.16186834519999999,-0.0639808221,0.0497520422,-0.1605925118,0.0032277628999999998,-0.1279599152,0.0750710155,-0.10526480449999999,0.1353045302,0.043885603200000005,-0.0264249025,-0.0296220927,0.0183802882,0.012056018500000001,0.10708840619999999,0.0173693756,-0.0141152691,-0.049487849400000006,0.006146201600000001,-0.008332859100000001,-0.001220311,-0.0020963411,0.0025248515,-0.0056680778,0.0043463396000000005,-0.0020070148,0.0012609337,0.0017848512,-0.016370272800000002,-0.0001860318,0.0159472596,0.0030656232,0.0020854577,0.0079092018,-0.0023932937,-7.33492e-05,0.0011487048,-0.0032444873,-0.0039636667,0.0024901153,-0.0021602438,0.0019274813,0.0021207266,-0.0005144207,-0.0009984227000000001,-0.0002640764
cancer_013.jpg,2.2284247939,-0.5136189911,-0.9404017398000001,0.1985228056,-0.1836909387,-0.648547411,0.10893285650000001,-0.7491843866,-0.2377740835,0.2318648057,0.1968401707,-0.3174899057,-0.0329322333,-0.2758162627,0.2506861641,-0.3925804888,0.13362542060000002,0.5903333561999999,0.0608573564,-0.11822503050000001,0.18198488899999998,0.0919653458,-0.21157124239999997,0.1122737189,-0.027510182299999998,-0.0373619869,-0.1441335763,-0.0178490409,-0.1293755474,0.0978081287,-0.0026139424,0.0226628096,-0.029779516699999998,-0.031006281,-0.0239628504,-0.0083121194,-0.0118150708,-0.0091115356,0.011214538500000001,-0.0074748237,-0.0027031971999999997,0.0049262865999999995,-0.0092134611,0.0072520303,0.0077646636,0.0015117492000000002,0.0019349795,0.0022166238,-0.0013961832000000001,-0.0010858544,-0.0009219588,0.0055851686999999995,-0.0019068735,-0.0019800885000000002,0.0010889129,-0.0029074928999999997,0.0009629822,-0.0005661840000000001,-0.0016248068,-0.00042389980000000004,-0.0011507845,-1.8955399999999998e-05,0.0028449729999999998,0.0001640568
cancer_014.jpg,1.4125631867,-0.43925163759999997,-0.997880909,0.8323863698999999,0.4438715449,-0.7774133764,0.1598873662,-0.1970597699,-0.1077389447,0.203681475,0.0631526971,-0.17806547609999998,0.1192366583,0.22123869399999999,0.2269851493,0.0879577052,0.108093533,0.0700022894,-0.0299821942,0.0874593575,0.20052289,-0.3987975786,0.0519710101,-0.09007852109999999,-0.0217787577,-0.1673242698,0.0733730311,0.080899882,0.043517369800000004,-0.030351985,0.0674189183,0.0220084656,-0.0386558202,-0.03008845,-0.0021113827,-0.014047696100000001,-0.0009790004,-0.006118728,-0.0027427844,0.0105796275,-0.0074579176,-0.0022278725,0.0069650937,0.0075851995,-0.003710367,-0.004252185,0.0081047493,-7.74495e-05,-0.0042098606,1.7082e-05,-0.0032189684999999997,-0.0035787535,0.0003829957,-0.0021894413,0.0010643398,0.00020388549999999998,0.0002439314,-0.0054578237,0.0025347623,-0.0022281105,0.0021333273,5.6525e-05,-0.003466951,-0.0001295662
cancer_015.jpg,1.3484738615,-0.7092617708,-0.8354934646,0.5682213622,-0.2169745034,-0.1092612807,-0.2750285905,-0.0210306896,0.30912279600000003,-0.2001297865,-0.2283955393,0.2220560324,0.0064270809,0.010010001,0.1439458119,-0.2601656438,-0.10223004849999999,0.1066069601,-0.0242234237,-0.0210799715,0.0318749945,-0.0624948859,0.2006855488,0.0734561245,0.15705497300000001,0.0068002353000000005,0.0701489797,0.10150501990000001,0.001654646,0.1974317061,-0.0061635798,0.0022481477,-0.0047584389,-0.0121026884,-0.0133905352,0.0152871033,-0.021826678399999997,0.007471840699999999,-0.0057639935,-0.0013762471,0.0030312052,0.0069475448,-0.0010501664,0.0052987463,-0.0078725688,-0.0007718654,-0.006383511800000001,0.0008016467,0.006366992199999999,0.0008121806,-0.0022323702,-0.007163180600000001,-0.0005598044,0.0042454401,-0.0032981866999999996,-0.0065022401,-0.0024825213000000002,0.0016646143,0.0044480006,-0.0025726389000000002,-0.0005340793,-0.000430702,0.0008422104,0.00037422199999999996
cancer_016.jpg,0.9637139593,0.1659186657,-0.040934489500000004,-0.2512995158,-0.7142549467,0.4977878682,-0.2943025268,-0.1800157823,0.14210201849999998,-0.5593896558,-0.5128476529,-0.1843349258,-0.3270540688,0.1791218682,-0.2165152661,-0.4133868832,0.1330055585,0.3226261659,0.0288423779,-0.2142253798,-0.036406700800000004,-0.035685000099999996,0.033912339300000004,-0.08260649070000001,-0.11484418099999999,0.0891835944,0.09263269439999999,0.0508313529,0.011131944199999999,-0.0128405616,-0.0159231965,0.0027708496000000003,0.0079033209,0.0055278167,-0.025421423,0.0175255729,-0.0198323677,-0.0015848797,0.00019461419999999998,0.0002439162,0.0033897786999999998,0.0064235977,-0.0020965838000000002,-0.0042333519,-0.0055480068000000006,0.0021478125,0.0015839702,0.005547282,-0.0017144538,0.0004398207,0.0035779716,-0.0039807159,-0.0050873331,0.0015076601000000001,-0.00012375100000000002,-0.0008321801,-0.0024670056,0.0011469361,-0.0009948805,0.0051586405,-0.0024379604,0.0014855132,-0.0007223361999999999,-0.0026771373999999997
cancer_017.jpg,0.9171464238,-0.5942263161,0.7640551692,1.0832081935,0.7408362865000001,-0.6261930018,0.2534235199,0.1626325031,0.0367745061,-0.1713775492,-0.4711092614,-0.2586599693,0.3075413835,-0.0553228111,0.1621858919,-0.0389728998,0.17151467550000002,-0.030990985699999998,-0.173529004,0.0985560886,-0.049614051500000006,0.3184848273,0.0752385457,0.046947204699999995,0.0669028779,0.0787712557,-0.0414878549,-0.016421096,-0.12390180740000001,0.0596176587,-0.0157725285,0.064407819,0.0252305159,-0.052139882900000004,0.0379537244,-0.0173876615,-0.0064002871,-0.0049268598,0.0041755157,0.002403853,-0.0036486409,0.0030669757000000002,0.0006285646,-0.013675232800000001,-0.0030356218,-0.001436505,-0.0052916938,0.0054083141000000005,0.0003897562,0.005832051600000001,-0.0018956251,0.004878374699999999,-0.0024682644,0.00048146809999999996,0.0010580293,0.0033124264,-0.0034844902000000003,-0.0025575213,-0.0001625407,0.0017039531,-0.0010636527,-0.0006343841,-0.0008709528999999999,-0.0015056789000000002
cancer_018.jpg,0.5761253436,-0.30769174579999997,0.3048650022,0.5043685791,0.29862214530000003,0.23603596710000002,0.2640304879,-0.3383273638,-0.08946429300000001,-0.1469099378,-0.6409268444,-0.1370826053,-0.2234896938,-0.06972952519999999,0.0382170696,-0.24167370829999998,0.1357434246,0.079258991,-0.0165491413,0.09913084539999999,-0.0296650029,0.18162055800000002,0.10281423390000001,0.0334146925,0.0366570214,-0.0971429481,-0.0370273746,-0.0096728755,0.0614727116,-0.0636449945,-0.0309116365,0.022560434100000002,0.0010938864,-0.0231298465,0.0125214226,-0.013063476899999999,-0.0076210049,-0.0022005922,-0.006465433299999999,0.0058703908,0.0093517001,-0.0015021226999999999,0.0006018054,-0.0042897685,-0.0033468481,-0.004394981,-0.001266229,0.0035735135999999997,-0.0054019422,0.0034961284000000004,1.30452e-05,0.0002951685,0.0023384998000000002,0.00022147990000000002,-0.00117767,0.0044235118,0.0006235298,0.0048213482,0.0029508396999999996,-0.0013733817000000001,-0.0006502063,-0.0009173812,-0.001582711,-0.0002232118
cancer_019.jpg,0.7690671753,-0.9269455206,0.21981395350000002,0.3081084654,-0.1850761582,0.4124121239,0.6451956278000001,-0.1022496333,0.028233401499999998,0.4649907329,-0.5685516757,0.1358325175,0.047046564400000004,0.1135750552,0.0692174283,-0.1973156697,-0.1660668583,0.1256367415,-0.1690277745,-0.1624292692,-0.0825196047,0.1519990286,0.1447723531,-0.032686552,-0.0716392166,0.0001583029,0.022477941600000002,-0.0121474201,0.0221150968,-0.0888406776,-0.0428019211,-0.0513100529,-0.0137320732,-0.0099477216,0.0215854331,-0.028991236400000002,0.0255459224,-0.0043800493,0.0044766208,0.0013944545999999998,-0.0008187702000000001,-0.005620659,0.0034471588,-0.0027527902000000003,-0.0017053348999999998,-0.0050500353,0.0036622039,0.0028542466999999998,-0.0017729163000000001,-0.0036830483,0.0014142812,0.0007416014,8.41859e-05,0.0040701751,0.0001999653,0.0011986919,-0.0026517617999999997,-0.0008912694,-0.0034169727,-0.0019888469,-0.0012890037,0.0025951885999999998,0.0029661464,0.0007711544
cancer_020.jpg,0.6973908354,-1.4510246877000001,1.3358799408,-0.25190273739999997,-0.6542469164,-0.3046463017,-0.1161307435,0.1994030238,0.0749847433,-0.4752915818,0.0409151649,0.3602554893,0.021590374500000002,-0.0256843779,0.0298456804,0.06124223559999999,0.0022490838,-0.0562855127,0.1473416424,-0.06406534559999999,-0.0745493107,0.0053882792,-0.1475568858,0.0641227758,-0.0155785367,-0.024878870600000002,-0.0294231645,0.15406983259999998,0.052758287300000005,-0.0356599533,0.0980771958,0.0408746175,0.0382770261,-0.0170295227,-0.022399914700000002,0.0156105795,-0.0014064842000000002,-0.00012196790000000002,0.0031901627,0.0041257928,-0.0082542461,-0.003725386,0.024262546,0.0033741785,0.0033052773,-0.0010173263000000001,0.0036214309000000004,0.011290121200000001,-0.0019899673999999997,0.0040708289,-0.0058797503,0.0041776639,0.0015775957999999998,0.0024129119,-0.0011979319,0.0039206612,0.0025642574,0.0004905186,8.26292e-05,-0.0026231280999999998,-0.0017562937,-0.0018188833,0.0003997189,0.0005778491
cancer_021.jpg,0.5180083684000001,-1.2996945319,1.4507095087000001,-0.4620166057,-0.6684107396,-0.2970750463,-0.1092258612,0.12510802710000002,0.0703979379,-0.248899667,0.1284495991,0.19115442359999998,0.184819558,0.06487781940000001,-0.2493535577,-0.06972048809999999,-0.0063379941,-0.053415315,0.0218213256,0.17335586149999999,0.1476312063,-0.0711713104,-0.0596090528,0.0345712548,0.10191088400000001,0.0267899831,-0.0082944943,0.002029356,0.033341536899999996,-0.0483425295,-0.0474045037,0.00815574,-0.021425479700000003,-0.0201334071,0.039749411,-0.0018032739,0.0020881228,-0.0073498447,0.0126929896,-0.0080339743,0.0032558252,0.0063743286,-0.0087443232,0.007006246099999999,-0.0102036702,0.002938376,-0.0048654408,-0.0053827251,0.0010369624000000001,0.0010655994000000001,0.0067110865,0.0034354967,-0.0056144603000000005,-0.0069752425,-0.0010777177,-0.0036080812,0.0002498999,0.0010551757,0.0034439895,-0.002379703,-0.0020926475,0.0013126201999999999,-0.0011390891,0.0010859877
cancer_022.jpg,0.2117400179,-0.9774315243,1.073852781,-0.1410891273,-0.0954689642,-0.09439317650000001,-0.1745252463,-0.0492647124,-0.1224258644,0.0887510707,0.2627796013,0.0474847196,-0.047587867199999995,0.059546643899999994,-0.0621965747,-0.0914487939,0.0808311639,-0.0138781216,-0.048578777999999996,-0.1475247885,0.047876896399999994,-0.0658162107,-0.3055186239,0.0471479469,-0.0410145954,-0.0406656316,-0.1378626694,-0.07485869190000001,-0.1472372927,0.0367026072,0.056646037,-0.0493574258,0.018434188799999997,-0.0375565749,0.0206928441,-0.0085196341,-0.026199683199999997,-0.011301682,-0.0048398517,0.0020179892,0.011206723799999999,0.0060465859,-0.0007949353999999999,0.0026679662,-0.0016331401999999998,0.0017666210000000001,0.0103067226,0.0007710703,0.0020019375,-0.012643258300000002,-0.006335890500000001,-0.0031669085999999997,0.0028694254,0.0010085086,0.00118257,-0.0023883155,-0.0014088247,0.0033672638,-0.0011895574,0.0018350174,0.004597698,0.0002963625,-0.000850898,0.0005135883
cancer_023.jpg,0.1871390054,-0.9590440104000001,0.1604532615,0.1361251929,0.0786182781,0.4546509392,0.17413139030000002,-0.019894528600000003,0.10184787810000001,0.48049570280000004,0.025623724,0.048556685,0.1003275899,0.0800322746,-0.2801805966,0.0197118047,-0.029925428100000002,0.0171500968,-0.1057803092,0.0568871241,0.09087536619999999,-0.0898947643,0.12247201619999999,-0.0244994717,-0.016169913,-0.1539979984,-0.0143593553,0.0726027434,0.0170559291,0.0444376809,-0.0260868387,-0.0232600215,0.032741877999999995,-0.010359383199999999,-0.0103538391,0.0500759068,-0.0159352399,0.007132068,0.0055788871,0.0098777811,-0.0056697169,0.0026467273,-0.009909850100000001,-0.0104927602,0.0033732876,-0.0027622168,-0.004098900999999999,-0.0048162904,0.003594075,-0.0005143926999999999,0.0005936804,-0.0005310011000000001,0.0033647198,-0.0006426327,0.0037866053000000003,0.0029775247,0.0025893759,0.00047732019999999995,-0.0020604943,-0.0036506984,-0.0011058074,-0.0019770922,0.0023885104,-0.0007046658999999999
cancer_024.jpg,0.8007179722,-1.1720695528,0.8178118934,-0.0636193702,-0.1524637747,0.14661820539999998,-0.15991207640000002,-0.1029384211,-0.1278597043,0.124443931,0.17205359280000002,0.2068624472,-0.0169992376,0.17633518829999997,-0.2368248192,0.1333686362,0.0085983155,-0.009189801,-0.11507688710000001,0.08889570849999999,0.1758488929,-0.1386727904,0.0078611789,-0.0798536242,0.0347387222,-0.1068400499,-0.0329578144,-0.0363517264,-0.0808805992,0.045142342,0.0034037751,-0.0001628,-0.027311378100000002,0.0078500228,-0.0118263633,0.0207822578,-0.0097601988,-0.018246983300000002,0.0124316428,-0.0017157425,0.0053927727,-0.0117297179,0.012685118899999999,0.0023319041,-0.0024572598999999997,-0.0025829878,-0.0048023956,-0.001005761,0.0036403615999999997,-0.0056230539,0.0037588337,-0.0023403643,0.0033661177000000003,0.0028497258000000003,-0.0004023725,0.003246353,-0.0032951106,-0.0030465040000000002,0.0028531152000000003,-0.00019693,-0.0013868421,0.0020154975,-0.0017900379999999999,0.0017879039
cancer_025.jpg,0.47208510789999997,-0.9848176904000001,0.0554263042,0.0176133567,0.3774939778,0.5942604737,-0.047841079800000005,-0.0153169802,-0.048023277999999996,0.3510656178,0.37794425270000004,0.1142613351,-0.0559125938,0.0349497418,-0.23727631940000002,0.0662175755,0.0386637821,0.0630832725,0.0018160655,0.10856432699999999,0.0037593855,-0.0642422799,-0.0114000514,-0.114231786,0.021368272999999997,0.0498599251,0.0928786059,0.0890112524,-0.030033334100000003,-0.012711756000000001,-0.0064608747,0.0413260356,0.046190038899999994,-0.0191519995,2.95545e-05,0.0395077215,0.010356437900000001,-0.0041410615,0.0102907921,0.0240663517,-0.003669543,-0.0047140807,-0.017170991599999998,-0.0065470661,0.0070024258,0.0053777923,-0.0017932679000000002,-0.0005608583999999999,0.0028848665999999996,0.0046919961,-0.0091786855,0.0015113404999999999,-0.007403937199999999,0.0024252549,0.0007399355,0.0071203464,0.0049651119,0.0035316564000000003,-0.0010121949,0.0012180702,0.0007692081,-0.0017739919,0.0009976495,-0.0004015993
