a,STRUCTURE1,STRUCTURE2,STRUCTURE3,STRUCTURE4,STRUCTURE5,STRUCTURE6,STRUCTURE7,STRUCTURE8,STRUCTURE9,STRUCTURE10,STRUCTURE11,STRUCTURE12,STRUCTURE13,STRUCTURE14,STRUCTURE15,STRUCTURE16,STRUCTURE17,STRUCTURE18,STRUCTURE19,STRUCTURE20,STRUCTURE21,STRUCTURE22,STRUCTURE23,STRUCTURE24,STRUCTURE25,STRUCTURE26,STRUCTURE27,STRUCTURE28,STRUCTURE29,STRUCTURE30,STRUCTURE31,STRUCTURE32,STRUCTURE33,STRUCTURE34,STRUCTURE35,STRUCTURE36,STRUCTURE37,STRUCTURE38,STRUCTURE39,STRUCTURE40,STRUCTURE41,STRUCTURE42,STRUCTURE43,STRUCTURE44,STRUCTURE45,STRUCTURE46,STRUCTURE47,STRUCTURE48,STRUCTURE49,STRUCTURE50,STRUCTURE51,STRUCTURE52,STRUCTURE53,STRUCTURE54,STRUCTURE55,STRUCTURE56,STRUCTURE57,STRUCTURE58,STRUCTURE59,STRUCTURE60,STRUCTURE61,STRUCTURE62,STRUCTURE63,STRUCTURE64,STRUCTURE65,STRUCTURE66,STRUCTURE67,STRUCTURE68,STRUCTURE69,STRUCTURE70,STRUCTURE71,STRUCTURE72,STRUCTURE73,STRUCTURE74,STRUCTURE75,STRUCTURE76,STRUCTURE77,STRUCTURE78,STRUCTURE79,STRUCTURE80,STRUCTURE81,STRUCTURE82,STRUCTURE83,STRUCTURE84,STRUCTURE85,STRUCTURE86,STRUCTURE87,STRUCTURE88,STRUCTURE89,STRUCTURE90,STRUCTURE91,STRUCTURE92,STRUCTURE93,STRUCTURE94,STRUCTURE95,STRUCTURE96,STRUCTURE97,STRUCTURE98,STRUCTURE99,STRUCTURE100,STRUCTURE101,STRUCTURE102,STRUCTURE103,STRUCTURE104,STRUCTURE105,STRUCTURE106,STRUCTURE107,STRUCTURE108,STRUCTURE109,STRUCTURE110,STRUCTURE111,STRUCTURE112,STRUCTURE113,STRUCTURE114,STRUCTURE115,STRUCTURE116,STRUCTURE117,STRUCTURE118,STRUCTURE119,STRUCTURE120,STRUCTURE121,STRUCTURE122,STRUCTURE123,STRUCTURE124,STRUCTURE125,STRUCTURE126,STRUCTURE127,STRUCTURE128,STRUCTURE129,STRUCTURE130,STRUCTURE131,STRUCTURE132,STRUCTURE133,STRUCTURE134,STRUCTURE135,STRUCTURE136,STRUCTURE137,STRUCTURE138,STRUCTURE139,STRUCTURE140,STRUCTURE141,STRUCTURE142,STRUCTURE143,STRUCTURE144,STRUCTURE145,STRUCTURE146,STRUCTURE147,STRUCTURE148,STRUCTURE149,STRUCTURE150,STRUCTURE151,STRUCTURE152,STRUCTURE153,STRUCTURE154,STRUCTURE155,STRUCTURE156,STRUCTURE157,STRUCTURE158,STRUCTURE159,STRUCTURE160,STRUCTURE161,STRUCTURE162,STRUCTURE163,STRUCTURE164,STRUCTURE165,STRUCTURE166,STRUCTURE167,STRUCTURE168,STRUCTURE169,STRUCTURE170,STRUCTURE171,STRUCTURE172,STRUCTURE173,STRUCTURE174,STRUCTURE175,STRUCTURE176,STRUCTURE177,STRUCTURE178,STRUCTURE179,STRUCTURE180,STRUCTURE181,STRUCTURE182,STRUCTURE183,STRUCTURE184,STRUCTURE185,STRUCTURE186,STRUCTURE187,STRUCTURE188,STRUCTURE189,STRUCTURE190,STRUCTURE191,STRUCTURE192,STRUCTURE193,STRUCTURE194,STRUCTURE195,STRUCTURE196,STRUCTURE197,STRUCTURE198,STRUCTURE199,STRUCTURE200,STRUCTURE201,STRUCTURE202,STRUCTURE203,STRUCTURE204,STRUCTURE205,STRUCTURE206,STRUCTURE207,STRUCTURE208,STRUCTURE209,STRUCTURE210,STRUCTURE211
cancer_001.jpg,-1.647286381,20.19266225,24.64930593,-6.604813082,4.201987347,-7.717731118,-5.034136419,1.968324095,11.35769639,-6.245748128,-0.992133021,-9.35842004,-1.098398727,0.591189811,6.347352695,4.014458272,1.799728481,-4.930964344,0.605715322,12.17845952,0.700813993,3.373018084,2.337370909,-5.842149041,3.394991768,-5.691775768,-0.221408035,-1.579428774,-4.837859005,1.213093485,1.224110339,-1.975398423,3.503933092,2.319616622,-2.790031353,-2.424288507,2.071827466,1.238403411,0.667245021,-2.27418574,2.094550265,-0.664682018,6.758209988,3.843941349,2.595557943,2.61253817,-4.874590079,6.588529998,3.651997144,-2.54004132,-2.551056832,4.283206224,5.692065126,0.749856528,0.800889135,2.53703176,-2.821264543,-4.734728729,1.600402562,-1.072724988,-2.296474887,2.882571148,-0.171373884,1.021855024,2.501291266,-4.172796264,1.09130229,-1.709054309,-6.756937422,3.107300753,3.179756563,1.621810956,2.316640006,0.816851424,-2.794630229,-3.286936063,-0.729332903,2.717137481,-0.108577925,0.329315889,-1.736774777,-0.93233039,2.242285528,-0.162501659,-2.65351193,-1.725754315,-1.07431489,-0.733864944,-0.935516774,4.715941497,1.861613616,-1.59805768,-2.546106007,4.448949456,0.27495252,-0.314707809,1.577457566,1.044496521,-2.848264314,-2.79810607,6.058512978,0.282754279,-1.427649299,-2.841876775,-0.33144358,2.739498453,-2.269759495,3.45187717,-0.797850104,0.133979711,1.443471133,-3.423388116,-0.33563735,0.867134649,0.265752764,0.604257154,-1.711035286,-2.636830075,-3.377845805,2.466585605,-1.457188142,-1.457321911,-1.422729096,0.56653061,0.156233937,-4.260915753,-1.250225727,1.789506133,0.136079572,-0.25199852,1.820001867,-1.412936818,-1.734149769,-0.720303517,-2.923967262,-0.85366018,-1.62581561,-2.402176792,-4.79725917,-3.29323277,0.38825854,0.452308591,-3.376398511,2.178552068,-2.724942862,4.819082986,-1.150313522,8.407871317,1.014729901,-4.297515974,4.732516645,-3.905869191,-8.830887872,2.858075939,0.275591264,-1.982059553,0.271434387,5.808453256,8.005900424,-7.423913187,-3.142694745,9.302300459,2.559962026,10.92864237,6.53409797,6.058101773,-12.11857156,1.004302075,1.873013325,-3.467059622,-6.593025754,8.892690767,-3.532463053,-3.535168083,0.110975739,1.36565416,-4.948450133,3.625158495,0.661305886,1.058755159,2.705122005,0.428937933,0.296552349,2.8010476,-0.053476336,-3.447689408,-1.128842009,-0.348795761,0.117218407,0.636995472,-0.309918938,0.094275571,-0.894680806,-0.485440123,0.155595007,0.123571771,-0.353867824,-0.701090151,-0.430885905,-1.07175962,0.261656894,-0.550744758,0.076269872,0.561368871,-0.011065841,-0.529173332,0.13073129,-0.337615504,0.090668821,-0.113301389,0.153664855
cancer_002.jpg,0.945120669,4.832678687,-5.607502164,0.108866818,2.741769076,2.147850381,0.886981058,0.610317863,-0.202354812,-1.85110105,3.916585213,1.255265408,0.985322491,-3.04532964,-2.528486161,-0.231887798,-1.291023165,1.888203715,1.327429245,-1.074998061,-1.116235826,1.561838263,-2.996400294,2.476577491,-1.367627016,1.697684326,-0.904925681,0.682876853,0.546436472,-2.009820357,-0.956021846,1.119940931,0.646875342,0.167812401,0.055978739,-3.141946769,-3.197276785,1.843997636,-0.88987624,1.19741805,1.028556341,-0.24423119,1.790426154,-2.960208815,-0.346067293,-1.706755845,0.558146833,-0.664635393,-1.325798361,-0.978892769,0.519838036,-0.795993716,-0.064835974,1.863590735,2.149895151,2.897618912,1.919363648,-2.113751632,1.585867535,2.140098498,1.265870657,1.624129492,-2.044226191,0.929048832,0.184247449,1.281780571,-0.543866914,0.877830923,-0.150421594,-1.180396248,0.220422526,0.951935966,1.404808615,-0.497506126,0.780290339,2.136853371,0.411108756,-1.072565934,1.762773321,-0.129181813,0.041665674,0.81946741,-0.382680672,0.955394982,2.209698154,0.527015285,-1.210206741,1.589325841,-1.226149365,-0.291037593,-1.569380095,-0.381000725,-0.539123032,1.762733866,1.192838296,0.166759666,-0.032367835,0.476057025,0.281633873,0.278402909,-0.972283954,3.7823025,1.396536352,2.430328354,2.159327057,-0.993564989,-0.153591678,0.695501701,-1.058876561,2.663914249,1.618672916,0.933961675,2.512506682,-2.199659488,1.166737142,0.814723194,-2.202794509,2.281983539,-0.162681525,-1.082002809,2.748616615,1.744339699,2.947555355,3.663214828,0.373895615,0.912666719,3.65909873,0.03088696,2.462518733,0.716949178,5.736618979,0.007496511,-0.07779631,-1.570720815,-0.535996546,2.975944555,1.242155326,-0.868564631,1.544795207,-1.517578828,-2.484422964,-3.492959137,0.987596814,2.387923443,1.538605406,2.478665229,-0.376239087,0.182159166,0.20235758,-1.423469552,-2.127021944,-1.809490509,5.212347573,0.026456779,-0.257662785,-0.367889783,-10.54004211,-4.970176786,-13.86782424,0.914528377,-5.894236974,7.550213369,2.814822925,-2.67362813,8.0072003,6.398284275,0.074814423,4.975431125,19.66827873,14.3318518,3.707464208,6.892113168,3.66496942,1.140297151,6.62344388,2.215116633,-1.493039883,1.334044797,0.703007524,0.130260099,3.478560401,-0.27599597,0.530124053,-0.146893247,-0.106275057,0.925934018,-0.742565279,-0.848506567,1.129122586,0.478739673,-0.209556705,0.316379017,0.977664943,-1.066133966,0.637717721,0.536343428,0.299615127,-0.094225658,-0.284573761,-0.477611245,0.006573693,-0.309633643,-0.627770279,0.11196825,0.589196422,0.396817178,0.360877121,-0.207393191,-0.138706812,-0.109801578,-0.050580537
cancer_003.jpg,7.253618699,4.644841114,5.667741718,-0.234057857,-2.321661636,-4.598397996,12.98116729,11.80952812,-18.59453098,-4.006223956,0.767773237,-9.077942095,-11.60892958,11.8477522,-7.325995264,-9.877882211,-0.545354816,0.201332759,-0.336775504,1.29909247,-15.39615859,3.697905132,-6.135736967,1.947367356,20.96366854,-17.75068695,12.74449276,5.88375327,-14.12263606,6.305361899,-0.780182161,2.412736566,-1.967394214,-21.74315167,-5.237539915,11.07980028,-20.87972663,26.16205882,17.57401407,-20.48550515,24.57280818,-9.313203051,20.86440749,15.33800545,19.43199324,0.368346081,12.27286175,0.878084265,-11.59200212,5.923096796,0.16434552,1.628543944,1.904976261,-4.605320129,-6.596083012,0.966097311,4.265808057,8.125632414,-0.808816263,5.621944795,3.706160409,9.127439692,-0.760089726,-2.911709483,-5.691508458,4.397486198,6.905578993,-5.667355871,-5.209454707,-4.564815098,-1.35165207,-1.102206085,-3.302108495,5.01502691,1.038396709,0.720853269,6.324352873,4.93209073,-1.437050029,1.359777581,1.945093513,0.429041743,0.209062753,2.97394772,-3.356500858,-1.695070681,-0.041423209,0.252356331,-0.44696678,-2.558904646,-3.361618183,-3.176109169,0.265844915,-2.391241997,-2.326299327,0.919644874,0.898808204,0.28578411,0.006242764,3.324566894,-1.552088453,1.809387233,0.951890957,1.757189221,-0.49198415,-1.040196442,3.186807113,-2.530079046,-0.827883282,2.426673932,0.167303787,0.865327191,-0.05679056,1.378101566,-0.944973462,-1.178891785,0.774993824,1.258885784,-0.447275949,0.007713985,1.448415968,1.204691282,0.746309662,2.797595327,0.597571202,-0.638350934,-0.237337086,-1.28540603,-0.460566704,-0.953019058,0.564682232,0.545670182,1.836563366,1.541719014,0.214687995,-2.407367643,1.11981516,0.306808687,-0.755361844,0.043477125,-0.202722969,-1.297383577,0.282675968,0.545082009,0.549408161,0.240693272,-0.244556173,-1.034682838,0.31515303,0.38190469,0.31284233,0.603488735,0.806598645,0.312280042,1.024663167,-0.445629823,-0.621561949,0.066912611,0.121906692,0.628802608,-0.307063485,-0.810657635,-0.764409675,0.675071975,-0.444903189,-0.206143901,0.736616727,0.137046642,-0.55669775,0.005466878,0.373668267,-0.690322806,-0.192525579,0.348963335,-0.059669108,-0.262517704,-0.081173208,0.094044613,-0.30153391,-0.172115294,-0.015238724,-0.07086714,0.19257666,-0.085387048,-0.103487653,-0.184697465,0.063898298,0.018453425,0.003481939,0.07892061,-0.049757688,0.140087031,0.008713396,-0.044287643,0.088967917,-0.025683107,0.042665946,-0.161869892,0.03312913,0.241812124,0.167244809,-0.067491497,0.027055414,-0.016965187,-0.028868262,0.114827815,-0.023364405,-0.043999227,0.021476681,0.002879952,-0.024903683
cancer_004.jpg,-1.101406798,-1.631546701,-7.958469307,-3.589911326,2.013975889,4.661591058,4.469134276,-7.937372284,-5.162131937,-0.172235936,0.15231462,-5.963064813,0.34196554,4.303538631,7.727857381,1.004004349,-2.470418644,-1.443567837,0.761678072,-0.963726727,5.662712364,7.234652806,-2.579404882,-1.762032507,-2.878887538,-5.225742579,6.234896275,9.850902049,4.948085376,6.388517801,-1.895922783,1.350830251,-4.743588654,-0.420316964,-0.410147069,-2.088459404,-0.582487248,0.551541453,18.87318619,-4.324608855,5.241357353,1.616180069,-2.733248903,-17.71985331,-9.969079157,20.37329772,-14.23172727,-20.88388555,0.17160507,6.58617247,-4.770961502,-10.07602902,-2.043739588,-9.406946362,19.82316742,12.43225399,-26.0376813,-22.87349627,-2.120983272,-17.08000079,2.160149379,0.41794761,-15.6153507,-8.728601564,-7.957045209,7.13565593,13.81939483,-0.742478965,-6.591506759,-10.89201772,3.56836322,-4.322264678,9.039598179,9.022029086,-4.034562571,1.045446384,4.591597991,-6.066107292,-3.84123497,0.578172366,-0.598830586,-2.231272438,-0.585042817,6.441503852,-4.801106111,-1.683456677,2.320498039,3.965444014,-1.260736003,-8.372174818,2.328742108,-3.617789791,-2.957013263,-4.53870391,-2.859213873,0.172598548,-2.426379583,-0.466685807,-1.76946366,0.379199803,-5.276692285,-1.480907288,1.793754275,-0.078834086,0.377581759,2.386617749,0.951552043,2.439764227,0.469453527,2.021528018,3.754135254,-0.822709106,-0.947996576,-0.670984226,1.620007137,-2.493101172,-0.06198307,-0.595665301,1.028355894,1.234453232,-0.105344718,0.430597235,-1.489451482,1.763487657,0.397361265,-0.186165614,0.666455762,-0.389244618,-1.505700856,0.166959164,-0.225789566,0.98095303,-1.049445752,1.223126473,-0.053673234,-0.771230844,-1.000474202,-1.689599301,0.18039439,0.198903878,1.073918682,-1.014906151,-1.403362368,-0.331475911,1.002894358,1.715411619,0.333849049,0.467947763,0.772171457,0.095748541,0.158848742,0.575598013,0.540954564,-0.406724667,-0.094610026,-0.073266145,0.330926608,-0.353820943,0.586093329,0.336679661,0.128150371,0.102746535,0.541178635,0.090134029,0.22081073,-0.156803693,-0.234477571,-0.289915672,-0.824122002,0.367825346,-0.483320844,-0.472654738,-0.204627483,0.341356628,-0.075198176,-0.132585823,0.056684834,-0.65005051,-0.334903115,0.035682553,0.026492828,0.449159065,0.331390645,0.181457955,0.366600714,-0.175560406,0.181056971,0.07327531,-0.078779896,-0.142159557,0.105274398,0.166767432,0.003154274,-0.057298968,0.113078698,-0.096951004,0.064563797,0.030852489,-0.259296815,-0.057624994,-0.010751104,0.055187162,0.202946217,0.060072482,0.079532445,0.009671456,0.073769251,-0.071958304,-0.080629713,0.026321514,0.01308126
cancer_005.jpg,7.851025847,10.06559404,-10.26183741,9.950968439,5.105287576,3.088536569,1.291026061,5.567456914,-3.772684415,-1.663788954,0.535375484,-0.874258723,-0.243150559,-1.738940943,1.21039105,-2.571339925,0.684660685,2.937077872,-2.784029403,1.674987504,-3.587985119,-2.224697053,-1.844501632,0.726039785,0.305467694,-5.488772426,-3.022196464,-10.56290441,0.391671338,-6.217164509,-0.029531094,-1.207139226,1.36706532,-5.231173145,-8.170677504,-6.629636931,-6.169570276,-10.67377031,3.613379845,7.635309328,-9.576721398,5.536872902,2.741685692,4.792391281,-2.44606045,5.576800904,1.222082547,-6.398961495,3.023603089,4.797642705,-7.154939713,-0.0718329,8.989891723,-5.575745419,-3.912082018,3.177725567,2.622231677,2.236681952,0.021357744,-2.750553384,-2.685766957,-3.011910173,3.999653265,1.365121951,-5.979098004,11.74818433,-4.925955484,-4.783111508,-0.900338695,2.834143653,0.810087174,-10.45410033,4.269940601,-4.78302284,9.796834837,21.98392803,3.109413615,5.534007538,14.41585362,-1.187368361,-4.192714574,0.777015326,18.9504665,-0.910355731,-6.789272689,15.09713605,-3.083338345,19.95040211,-6.607158744,-0.31929432,-6.734122038,4.985813853,5.339901514,-7.433025659,-4.312323777,20.59246419,7.996733559,-0.192851887,-1.236115729,-2.424900747,7.465023808,8.271069944,2.967853129,0.020228558,1.393318999,3.361393731,-3.018381612,4.813850579,6.839522124,1.285815361,1.443487514,-5.467455843,-6.565278205,4.731504388,1.307104056,1.799984609,4.420884947,2.339183095,0.845248326,1.296585435,-1.703759256,3.280911488,-1.928097631,-1.299321268,-0.173639508,-2.185872653,-0.94057427,-0.166371341,1.442159088,1.325628552,-2.658707649,-1.910801385,-1.798209285,1.897578357,0.413716613,-1.498524545,3.144739245,-0.517631839,0.667068317,-0.513867934,-2.194291366,1.614827346,0.943885986,-2.359788539,-1.858877497,0.886619284,1.148869151,-0.055185956,-1.706488515,1.130150172,-0.416091698,-0.191805023,-0.357635655,0.936232509,0.856131919,-0.770929488,1.039040038,-0.663641175,0.020266688,-0.556737795,-0.815802672,-1.484186575,0.063362671,1.024525613,1.632427732,-0.796754011,-0.031610896,0.342041839,0.550575859,-1.488391383,0.689515475,0.040353185,-0.605156119,1.057255283,-0.093766057,-0.535281804,-0.74850322,0.724211697,-0.589211772,0.444794354,0.177414381,0.081318103,0.233746949,-0.214289857,-0.30735303,0.364721563,-0.027158365,0.132254907,0.016486312,0.080481666,0.073390901,-0.233290835,-0.017515906,0.327660886,-0.302196602,0.009426671,-0.445244617,-0.017919911,-0.061916983,-0.166332813,-0.226592033,0.025769641,0.006002475,-0.045593116,-0.024922669,0.153663326,-0.092282825,0.092685387,-0.070726043,-0.01139474,0.014582236
cancer_006.jpg,5.107364111,6.492368935,-8.404673666,5.155310548,-2.634460988,3.075185056,1.878682868,-6.202781267,2.4436574,-1.123065735,0.741725923,0.117954565,-3.851306814,-2.180726284,-4.678874667,-3.376570562,-1.412328229,3.611227251,5.049445069,-0.26888349,3.790788596,0.550513897,-1.282846194,0.173009364,-4.408108119,-5.842722665,2.685490276,-0.36949865,-2.356713383,1.833706857,-10.71143207,-1.70864112,-7.624473667,4.848928846,4.322108142,2.59252536,-2.120291569,6.381335489,-7.785226879,-0.457715676,2.107645498,-3.88340724,-8.477095887,4.522895334,2.862510304,0.601948816,5.940210266,-3.534450995,-0.52138369,3.132629377,-3.032949065,2.26622277,-1.130058073,-8.016988573,4.084905602,7.267480377,1.73346944,-8.426901742,3.025510607,1.085565667,2.368342319,1.930978951,-5.417131503,1.238894726,-1.012659513,-1.65489984,-0.463866831,-0.233198984,-6.844803156,-1.331991848,4.910471146,7.543055116,5.445505128,-9.77977079,1.188013988,2.936944426,3.500854894,-0.141800436,5.791340283,-5.309939566,4.64098892,13.21423639,6.508484315,-10.53250083,4.204074954,9.100339342,-3.708142467,-14.10788843,-2.115641991,1.723450722,4.550291868,4.086374436,7.935802667,14.64447743,1.528417781,-1.778818296,3.797186129,-1.952229829,8.411444531,14.39081738,-13.28288921,14.71668316,-23.83048348,-8.139701586,8.642245168,3.535812899,3.758721125,4.627784443,1.523069307,2.552699388,-9.388488877,-2.241724808,-5.984789582,-3.583999861,2.444852191,0.138917339,-1.982977326,-4.493306701,4.695704501,7.060494028,-5.33785812,2.551093153,-0.918171695,0.196261989,-0.365725671,-3.845365725,-0.570546236,-3.124744581,-1.414384316,-0.421901027,-0.404206483,-0.097355717,3.577234212,2.766651619,-0.250844819,2.973057792,-2.106311764,-1.962801472,-1.615613101,5.262376383,1.372040423,1.520095398,-1.105088639,-1.279305925,-1.732392669,-0.502375021,1.141325888,1.930830331,-0.241950098,0.925880942,1.413723651,1.093785935,-0.332423084,1.606992491,-1.02054654,-0.7188856,-0.148310992,0.484901155,-0.164710392,0.247984972,0.376709456,0.752291318,0.13977325,0.150368696,-0.226970542,0.091988609,0.641622547,-0.700298585,-1.188516758,0.495157483,0.424122739,0.393209137,0.531012378,0.138856635,-0.160783036,-0.336969222,0.465300103,-0.287004601,-0.026582274,0.053166181,0.261761535,0.159229587,-0.260482746,-0.293796162,-0.12998347,0.498906463,0.1488275,0.321652671,0.294005109,-0.11357168,-0.144306926,-0.065936063,-0.186272556,0.079708331,0.044091814,-0.414552285,-0.16316359,-0.157069908,0.304628971,-0.291452226,-0.023097138,-0.111661573,-0.076985824,-0.203192315,0.035388433,0.113517983,-0.04094285,0.115616496,-0.060044135,-0.037750642,0.00332712
cancer_007.jpg,7.63704616,13.13170544,-3.166805729,1.155231638,-2.509372183,-0.071272071,4.366364192,-3.377463685,0.337584327,-0.254571944,2.092942151,-1.95715889,-4.756541458,-2.487667622,-3.263014659,2.286055564,-0.579817347,2.751870564,3.820668283,-5.516891058,-1.654485433,-2.455493987,-1.329630271,4.252830064,-1.970716691,1.468352564,-4.314737287,3.362390509,3.172921355,4.21659362,-2.029398182,4.882419957,-3.035516638,1.573697467,-1.785413621,-1.316418386,3.501079726,-0.819150763,-3.064108717,3.667960753,4.117746136,-0.578172516,0.053971448,-3.023250859,-6.448515478,-8.630974417,4.066728778,3.849462508,-2.899610638,-3.073394158,1.335977158,-4.885713131,1.764615731,-4.479719049,-3.90674738,1.214984746,4.938948253,0.705542296,1.724255724,-5.531299344,5.058227651,-0.074300346,3.230987627,-0.992044925,1.560420539,-7.492034181,3.597345595,2.062673357,3.554637691,-1.863013802,-2.226922573,-3.52028477,-2.781778003,1.683055951,-3.681556026,1.356450109,5.888389221,-3.001540902,8.741014738,-1.760617268,-0.522668155,-1.074295174,5.48948912,9.707748153,0.141164668,9.370591174,-1.399631339,-3.519819451,-8.19966278,-3.650716354,8.458464962,-13.24742565,15.30760161,8.299871291,1.323478908,6.281522955,-0.54897026,-5.762678305,-14.80938177,10.37054827,-9.239772842,4.891014128,-2.908749777,-5.140108877,-15.35715344,-3.544310394,-13.895156,-4.576959034,-2.641149609,-3.047466031,21.83401773,7.416798827,5.503755135,-2.30471713,-13.37413528,-9.802415683,-3.747349464,-1.632820251,-3.146672662,-3.965577597,-0.952425576,-6.04414919,-0.017680662,-0.37649635,4.20153446,-2.298621513,1.454952063,2.528682681,2.201003351,-0.351432532,-2.930107283,0.182818081,-1.973309825,-0.916395621,0.313358573,-3.134496046,-0.517674259,2.905865361,-0.700226419,-1.349054561,1.049927823,-3.795064256,-0.284856556,-1.10689486,0.799346926,-0.996663944,-0.62542707,-1.310027914,2.003469509,0.612527813,-0.697534688,0.840729054,0.393562366,0.593806047,0.988186713,-1.29646687,-0.947241198,0.825142934,0.993653965,-2.136949317,0.10940661,-0.307740972,0.617013188,0.377814083,-0.039242692,0.685589919,0.230434096,1.499014606,-0.230158697,-0.634922017,-0.534943612,0.013465897,-0.171926768,-0.013493706,-1.063676026,-0.521332113,1.252626323,0.29642984,0.131566541,0.391506251,-0.972791894,-0.253271244,0.336615935,0.074410853,-0.85599898,-0.477501179,-0.603645145,-0.739176326,-0.338329504,-0.307461149,0.033952619,-0.516671397,0.146661266,-0.233180346,0.151454848,0.401867532,-0.207425706,0.10060203,-0.037040843,-0.125065477,-0.116551751,-0.007346298,0.278689883,0.114795496,-0.080749733,-0.006713474,-0.127292885,-0.000162822,0.167807083,0.008465304,0.002532528
cancer_008.jpg,21.52128533,-13.22442295,-34.23986177,-56.9984237,-35.2871481,9.647909634,-11.67896439,65.720882,32.38449178,6.386917579,-26.76938809,-16.02145978,17.32691545,-17.67901112,-9.958336205,3.804281653,11.01229648,5.217078368,5.44223395,0.233806294,0.038683262,-3.671869072,6.54330008,-2.085277973,-5.293242935,-5.809089897,2.351487955,2.071101005,4.790627234,4.716090358,0.475977603,3.900487263,-1.650966839,1.249825417,-2.204355838,-0.658047339,-4.731026172,3.541896122,-1.013561433,-0.572319509,0.908852102,1.249929223,5.004818873,-1.445315211,-2.065867117,2.610936405,-1.809777929,3.069585467,-3.301650682,2.953915803,0.471240641,-1.205333509,-0.463403993,-2.837706995,0.566087159,1.962573587,-1.611337491,1.105506572,0.523673668,0.631961423,-0.846788997,1.80492395,0.447060823,-0.200683007,-0.558965783,-1.465596944,-2.341951381,0.473563022,-0.425533748,-1.175213827,0.762086631,2.39453777,0.758140173,-0.226918412,-0.385984599,0.844260765,-2.274971613,-1.219966317,1.14803564,-0.218973848,0.598704299,0.43914576,0.553942791,-0.730600785,-1.176991442,0.181002492,-0.278454367,0.196543507,-0.660129368,-0.233760756,-0.406297593,-0.565158552,1.161681237,0.059032656,0.789350477,1.043658064,-0.723735019,-0.484703822,0.108752066,-0.605500297,-0.041921141,-0.552534204,0.44347334,0.008529439,1.214309745,0.940606514,0.116642121,-0.092442708,0.266986193,0.600385967,0.279660317,-0.323308585,-0.088707908,-0.446466967,-0.609269858,-0.534852312,-0.647381322,0.049309869,0.250485897,-0.238163845,0.236088093,-0.224216016,0.571732465,-0.080736982,-0.072739898,0.099963037,0.131850785,-0.436233153,-0.217404604,-0.220926246,-0.111846532,0.66647513,0.075771541,-0.21642654,0.163389042,-0.377888431,-0.202818404,-0.12653223,-0.119060378,0.023860286,0.214346215,0.37543445,-0.354664005,-0.143493911,-0.430803081,0.090468777,-0.229598078,0.053451888,-0.0590259,-0.253538911,-0.02390435,0.124339238,-0.218167894,-0.221609406,0.062901341,0.06570372,0.017522547,-0.093781393,0.038235216,-0.178879092,0.299412809,-0.101388869,0.030024375,0.089251652,-0.359910676,0.175884181,-0.183403157,-0.13471799,-0.100878963,-0.111642834,0.21918839,0.000251895,-0.10014879,-0.02089862,-0.358313575,-0.049076173,0.110824339,0.201677469,0.101196029,-0.006480802,-0.141059334,0.134110397,0.120001081,0.158205403,-0.023926494,-0.041227739,-0.045726655,0.027268963,-0.064768436,-0.125469302,-0.012084797,-0.06208406,-0.008630575,0.11312465,-0.028304066,0.0771376,-0.135749883,0.087301773,0.072005865,0.078379944,0.013862611,0.020340914,0.014602184,-0.038141908,0.017905587,-0.014594057,0.044415613,0.012595059,0.015671868,0.032428527,0.000490898
